CHANNEL node 8 DALSANA
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 6.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 9 19 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 19 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 20 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 21 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 22 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 23 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 24 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 25 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 26 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 27 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 28 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 29 23 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 0 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 1 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 2 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 3 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 4 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 5 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 6 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 7 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 8 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 9 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 10 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 11 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 12 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 13 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 14 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 15 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 16 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 17 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 18 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 19 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 20 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 21 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 22 9.5200 0.20563200 9.5200 0.0000 
2022 9 30 23 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 1 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 2 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 3 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 4 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 5 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 6 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 7 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 8 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 9 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 10 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 11 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 12 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 13 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 14 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 15 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 16 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 17 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 18 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 19 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 20 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 21 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 22 9.5200 0.20563200 9.5200 0.0000 
2022 10 1 23 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 1 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 2 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 3 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 4 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 5 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 6 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 7 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 8 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 9 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 10 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 11 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 12 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 13 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 14 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 15 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 16 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 17 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 18 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 19 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 20 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 21 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 22 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 23 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 1 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 2 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 3 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 4 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 5 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 6 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 7 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 8 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 9 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 10 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 11 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 12 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 13 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 14 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 15 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 16 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 17 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 18 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 19 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 20 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 21 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 22 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 23 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 1 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 2 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 3 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 4 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 5 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 6 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 7 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 8 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 9 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 10 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 11 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 12 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 13 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 14 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 15 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 16 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 17 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 18 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 19 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 20 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 21 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 22 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 23 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 1 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 2 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 3 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 4 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 5 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 6 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 7 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 8 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 9 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 10 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 11 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 12 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 13 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 14 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 15 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 16 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 17 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 18 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 19 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 20 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 21 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 22 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 23 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 1 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 2 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 3 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 4 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 5 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 6 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 7 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 8 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 9 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 10 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 11 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 12 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 13 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 14 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 15 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 16 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 17 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 18 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 19 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 20 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 21 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 22 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 23 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 1 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 2 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 3 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 4 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 5 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 6 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 7 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 8 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 9 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 10 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 11 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 12 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 13 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 14 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 15 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 16 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 17 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 18 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 19 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 20 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 21 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 22 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 23 9.5200 0.20563200 9.5200 0.0000 
2022 10 8 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 8 1 9.5200 0.20563200 9.5200 0.0000 
