RESERVOIR node 3 GRESSE
reservoir_init_fr= 0.80000  init_masl=747.272
Filling at HRW [Mm3] = 168.04000
Filling at LRW [Mm3] = 106.60000
Active reservoir capacity [Mm3] = 61.44000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s]   [m3/s]    [m3/s]     [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin pump_in pump_out tot_inflow tot_outflow
2022 9 2 8 0.2000 549.3000 0.0000 0.0000 155.7774 747.2756 0.8004 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2000 0.0000 
2022 9 2 9 0.2000 514.7700 0.0000 0.0000 155.7781 747.2757 0.8004 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2000 0.0000 
2022 9 2 10 0.2000 428.5100 0.0000 0.0000 155.7788 747.2758 0.8004 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2000 0.0000 
2022 9 2 11 0.1900 292.7800 0.0000 0.0000 155.7795 747.2759 0.8004 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 2 12 0.1900 271.2500 0.0000 0.0000 155.7802 747.2760 0.8005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 2 13 0.1900 273.1100 0.0000 0.0000 155.7809 747.2761 0.8005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 2 14 0.1900 321.3800 0.0000 0.0000 155.7816 747.2762 0.8005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 2 15 0.1900 396.6400 0.0000 0.0000 155.7822 747.2763 0.8005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 2 16 0.1900 491.8000 0.0000 0.0000 155.7829 747.2764 0.8005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 2 17 0.1900 552.5100 0.0000 0.0000 155.7836 747.2765 0.8005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 2 18 0.1900 572.7500 0.0000 0.0000 155.7843 747.2766 0.8005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 2 19 0.1900 545.0200 0.0000 0.0000 155.7850 747.2767 0.8005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 2 20 0.1900 440.6200 0.0000 0.0000 155.7857 747.2768 0.8005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 2 21 0.1900 355.8800 0.0000 0.0000 155.7863 747.2769 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 2 22 0.1900 217.7900 0.0000 0.0000 155.7870 747.2770 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 2 23 0.1900 238.2100 0.0000 0.0000 155.7877 747.2771 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 3 0 0.1900 253.5000 0.0000 0.0000 155.7884 747.2772 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 3 1 0.1900 271.6000 0.0000 0.0000 155.7891 747.2773 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 3 2 0.1900 258.7100 0.0000 0.0000 155.7898 747.2774 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 3 3 0.1900 243.5100 0.0000 0.0000 155.7904 747.2775 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 3 4 0.1900 301.8400 0.0000 0.0000 155.7911 747.2776 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 3 5 0.1900 284.0000 0.0000 0.0000 155.7918 747.2777 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 3 6 0.1900 382.1900 0.0000 0.0000 155.7925 747.2778 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1900 0.0000 
2022 9 3 7 0.1800 413.5400 0.0000 0.0000 155.7931 747.2779 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1800 0.0000 
2022 9 3 8 0.1800 393.5100 0.0000 0.0000 155.7938 747.2780 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1800 0.0000 
2022 9 3 9 0.1800 442.1400 0.0000 0.0000 155.7944 747.2781 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1800 0.0000 
2022 9 3 10 0.1800 453.6600 0.0000 0.0000 155.7951 747.2782 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1800 0.0000 
2022 9 3 11 0.1800 468.9000 0.0000 0.0000 155.7957 747.2783 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1800 0.0000 
2022 9 3 12 0.1800 456.4300 0.0000 0.0000 155.7964 747.2783 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1800 0.0000 
2022 9 3 13 0.1800 459.8200 0.0000 0.0000 155.7970 747.2784 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1800 0.0000 
2022 9 3 14 0.1700 431.0300 0.0000 0.0000 155.7976 747.2785 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1700 0.0000 
2022 9 3 15 0.1700 387.1700 0.0000 0.0000 155.7983 747.2786 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1700 0.0000 
2022 9 3 16 0.1700 414.6800 0.0000 0.0000 155.7989 747.2787 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1700 0.0000 
2022 9 3 17 0.1700 468.4800 0.0000 0.0000 155.7995 747.2788 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1700 0.0000 
2022 9 3 18 0.1700 531.4800 0.0000 0.0000 155.8001 747.2789 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1700 0.0000 
2022 9 3 19 0.1700 513.1200 0.0000 0.0000 155.8007 747.2790 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1700 0.0000 
2022 9 3 20 0.1800 443.1200 0.0000 0.0000 155.8014 747.2791 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1800 0.0000 
2022 9 3 21 0.1800 395.0200 0.0000 0.0000 155.8020 747.2791 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1800 0.0000 
2022 9 3 22 0.1800 330.8700 0.0000 0.0000 155.8027 747.2792 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1800 0.0000 
2022 9 3 23 0.1800 215.7900 0.0000 0.0000 155.8033 747.2793 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1800 0.0000 
2022 9 4 0 0.2000 210.1400 0.0000 0.0000 155.8040 747.2794 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2000 0.0000 
