RESERVOIR node 0 HJELLE
reservoir_init_fr= 0.70000  init_masl=754.204
Filling at HRW [Mm3] = 10.00000
Filling at LRW [Mm3] = 1.00000
Active reservoir capacity [Mm3] = 9.00000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s]   [m3/s]    [m3/s]     [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin pump_in pump_out tot_inflow tot_outflow
2022 9 2 8 0.3100 549.3000 0.0000 0.0000 6.9601 753.8522 0.6622 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3100 3.2000 
2022 9 2 9 0.3100 514.7700 0.0000 0.0000 6.9497 753.8414 0.6611 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3100 3.2000 
2022 9 2 10 0.3100 428.5100 0.0000 0.0000 6.9393 753.8306 0.6599 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3100 3.2000 
2022 9 2 11 0.3100 292.7800 0.0000 0.0000 6.9289 753.8198 0.6588 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3100 3.2000 
2022 9 2 12 0.3100 271.2500 0.0000 0.0000 6.9185 753.8091 0.6576 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3100 3.2000 
2022 9 2 13 0.3100 273.1100 0.0000 0.0000 6.9081 753.7983 0.6565 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3100 3.2000 
2022 9 2 14 0.3100 321.3800 0.0000 0.0000 6.8977 753.7875 0.6553 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3100 3.2000 
2022 9 2 15 0.3100 396.6400 0.0000 0.0000 6.8873 753.7767 0.6541 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3100 3.2000 
2022 9 2 16 0.3000 491.8000 0.0000 0.0000 6.8768 753.7659 0.6530 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3000 3.2000 
2022 9 2 17 0.3000 552.5100 0.0000 0.0000 6.8664 753.7551 0.6518 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3000 3.2000 
2022 9 2 18 0.3000 572.7500 0.0000 0.0000 6.8559 753.7443 0.6507 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3000 3.2000 
2022 9 2 19 0.3000 545.0200 0.0000 0.0000 6.8455 753.7335 0.6495 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3000 3.2000 
2022 9 2 20 0.3000 440.6200 0.0000 0.0000 6.8351 753.7227 0.6483 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3000 3.2000 
2022 9 2 21 0.3000 355.8800 0.0000 0.0000 6.8246 753.7119 0.6472 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3000 3.2000 
2022 9 2 22 0.2900 217.7900 0.0000 0.0000 6.8141 753.7010 0.6460 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2900 3.2000 
2022 9 2 23 0.3000 238.2100 0.0000 0.0000 6.8037 753.6902 0.6449 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3000 3.2000 
2022 9 3 0 0.2900 253.5000 0.0000 0.0000 6.7932 753.6794 0.6437 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2900 3.2000 
2022 9 3 1 0.2900 271.6000 0.0000 0.0000 6.7828 753.6685 0.6425 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2900 3.2000 
2022 9 3 2 0.2900 258.7100 0.0000 0.0000 6.7723 753.6577 0.6414 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2900 3.2000 
2022 9 3 3 0.3000 243.5100 0.0000 0.0000 6.7618 753.6469 0.6402 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3000 3.2000 
2022 9 3 4 0.3000 301.8400 0.0000 0.0000 6.7514 753.6361 0.6390 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3000 3.2000 
2022 9 3 5 0.2900 284.0000 0.0000 0.0000 6.7409 753.6252 0.6379 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2900 3.2000 
2022 9 3 6 0.2900 382.1900 0.0000 0.0000 6.7304 753.6144 0.6367 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2900 3.2000 
2022 9 3 7 0.2900 413.5400 0.0000 0.0000 6.7200 753.6035 0.6356 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2900 3.2000 
2022 9 3 8 0.2900 393.5100 0.0000 0.0000 6.7095 753.5927 0.6344 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2900 3.2000 
2022 9 3 9 0.2900 442.1400 0.0000 0.0000 6.6990 753.5818 0.6332 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2900 3.2000 
2022 9 3 10 0.2900 453.6600 0.0000 0.0000 6.6885 753.5710 0.6321 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2900 3.2000 
2022 9 3 11 0.2800 468.9000 0.0000 0.0000 6.6780 753.5601 0.6309 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2800 3.2000 
2022 9 3 12 0.2800 456.4300 0.0000 0.0000 6.6675 753.5492 0.6297 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2800 3.2000 
2022 9 3 13 0.2800 459.8200 0.0000 0.0000 6.6570 753.5383 0.6286 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2800 3.2000 
2022 9 3 14 0.2700 431.0300 0.0000 0.0000 6.6465 753.5274 0.6274 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2700 3.2000 
2022 9 3 15 0.2700 387.1700 0.0000 0.0000 6.6359 753.5165 0.6262 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2700 3.2000 
2022 9 3 16 0.2700 414.6800 0.0000 0.0000 6.6254 753.5056 0.6250 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2700 3.2000 
2022 9 3 17 0.2700 468.4800 0.0000 0.0000 6.6148 753.4946 0.6239 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2700 3.2000 
2022 9 3 18 0.2700 531.4800 0.0000 0.0000 6.6043 753.4837 0.6227 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2700 3.2000 
2022 9 3 19 0.2700 513.1200 0.0000 0.0000 6.5937 753.4728 0.6215 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2700 3.2000 
2022 9 3 20 0.2800 443.1200 0.0000 0.0000 6.5832 753.4619 0.6204 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2800 3.2000 
2022 9 3 21 0.2800 395.0200 0.0000 0.0000 6.5727 753.4510 0.6192 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2800 3.2000 
2022 9 3 22 0.2900 330.8700 0.0000 0.0000 6.5622 753.4402 0.6180 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2900 3.2000 
2022 9 3 23 0.2900 215.7900 0.0000 0.0000 6.5517 753.4293 0.6169 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2900 3.2000 
2022 9 4 0 0.3100 210.1400 0.0000 0.0000 6.5413 753.4185 0.6157 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3100 3.2000 
2022 9 4 1 0.3200 205.3000 0.0000 0.0000 6.5310 753.4078 0.6146 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 2 0.3200 209.5200 0.0000 0.0000 6.5206 753.3971 0.6134 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 3 0.3200 225.8600 0.0000 0.0000 6.5102 753.3863 0.6122 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 4 0.3200 228.5700 0.0000 0.0000 6.4999 753.3756 0.6111 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 5 0.3200 216.1600 0.0000 0.0000 6.4895 753.3649 0.6099 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 6 0.3200 231.8500 0.0000 0.0000 6.4791 753.3541 0.6088 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 7 0.3200 215.0200 0.0000 0.0000 6.4688 753.3434 0.6076 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
