RESERVOIR node 2 DUGGTJERN
reservoir_init_fr= 0.95000  init_masl=1124.250
Filling at HRW [Mm3] = 1.66674
Filling at LRW [Mm3] = 0.66670
Active reservoir capacity [Mm3] = 1.00004
outlet_auto_qmin_masl [masl] = 1102.000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s]   [m3/s]    [m3/s]     [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin pump_in pump_out tot_inflow tot_outflow
2026 1 16 7 1.1000 19.4400 1.0000 0.0000 1.4141 1121.2107 0.7474 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.1000 2.8000 
2026 1 16 8 1.0520 24.0000 1.0000 0.0000 1.4078 1121.1163 0.7411 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.0520 2.8000 
2026 1 16 9 1.0000 29.3100 1.0000 0.0000 1.4013 1121.0191 0.7346 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.0000 2.8000 
2026 1 16 10 0.9480 35.0000 1.0000 0.0000 1.3947 1120.9191 0.7279 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.9480 2.8000 
2026 1 16 11 0.9000 40.6900 1.0000 0.0000 1.3878 1120.8165 0.7211 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.9000 2.8000 
2026 1 16 12 0.8590 46.0000 1.0000 0.0000 1.3808 1120.7117 0.7141 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8590 2.8000 
2026 1 16 13 0.8270 50.5600 1.0000 0.0000 1.3737 1120.6052 0.7070 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8270 2.8000 
2026 1 16 14 0.8070 54.0500 1.0000 0.0000 1.3666 1120.4975 0.6998 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8070 2.8000 
2026 1 16 15 0.8000 56.2500 1.0000 0.0000 1.3594 1120.3895 0.6926 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8000 2.8000 
2026 1 16 16 0.8070 57.0000 1.0000 0.0000 1.3522 1120.2819 0.6855 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8070 2.8000 
2026 1 16 17 0.8270 56.2500 1.0000 0.0000 1.3451 1120.1754 0.6784 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8270 2.8000 
2026 1 16 18 0.8590 54.0500 1.0000 0.0000 1.3381 1120.0706 0.6714 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8590 2.8000 
2026 1 16 19 0.9000 50.5600 1.0000 0.0000 1.3313 1119.9680 0.6645 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.9000 2.8000 
2026 1 16 20 0.9480 46.0000 1.0000 0.0000 1.3246 1119.8680 0.6579 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.9480 2.8000 
2026 1 16 21 1.0000 40.6900 1.0000 0.0000 1.3181 1119.7708 0.6514 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.0000 2.8000 
2026 1 16 22 1.0520 35.0000 1.0000 0.0000 1.3118 1119.6764 0.6451 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.0520 2.8000 
2026 1 16 23 1.1000 29.3100 1.0000 0.0000 1.3057 1119.5846 0.6390 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.1000 2.8000 
2026 1 17 0 1.1410 24.0000 1.0000 0.0000 1.2997 1119.4950 0.6330 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.1410 2.8000 
2026 1 17 1 1.1730 19.4400 1.0000 0.0000 1.2939 1119.4072 0.6271 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.1730 2.8000 
2026 1 17 2 1.1930 15.9500 1.0000 0.0000 1.2881 1119.3204 0.6214 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.1930 2.8000 
2026 1 17 3 1.2000 13.7500 1.0000 0.0000 1.2823 1119.2340 0.6156 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.2000 2.8000 
2026 1 17 4 1.1930 13.0000 1.0000 0.0000 1.2765 1119.1472 0.6098 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.1930 2.8000 
2026 1 17 5 1.1730 13.7500 1.0000 0.0000 1.2707 1119.0594 0.6040 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.1730 2.8000 
2026 1 17 6 1.1410 15.9500 1.0000 0.0000 1.2647 1118.9698 0.5980 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.1410 2.8000 
2026 1 17 7 1.1000 19.4400 1.0000 0.0000 1.2586 1118.8780 0.5919 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.1000 2.8000 
2026 1 17 8 1.0520 24.0000 1.0000 0.0000 1.2523 1118.7836 0.5856 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.0520 2.8000 
2026 1 17 9 1.0000 29.3100 1.0000 0.0000 1.2458 1118.6864 0.5791 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.0000 2.8000 
2026 1 17 10 0.9480 35.0000 1.0000 0.0000 1.2391 1118.5864 0.5724 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.9480 2.8000 
2026 1 17 11 0.9000 40.6900 1.0000 0.0000 1.2323 1118.4838 0.5656 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.9000 2.8000 
2026 1 17 12 0.8590 46.0000 1.0000 0.0000 1.2253 1118.3790 0.5586 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8590 2.8000 
2026 1 17 13 0.8270 50.5600 1.0000 0.0000 1.2182 1118.2725 0.5515 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8270 2.8000 
2026 1 17 14 0.8070 54.0500 1.0000 0.0000 1.2110 1118.1648 0.5443 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8070 2.8000 
2026 1 17 15 0.8000 56.2500 1.0000 0.0000 1.2038 1118.0569 0.5371 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8000 2.8000 
2026 1 17 16 0.8070 57.0000 1.0000 0.0000 1.1967 1117.9492 0.5299 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8070 2.8000 
2026 1 17 17 0.8270 56.2500 1.0000 0.0000 1.1896 1117.8427 0.5228 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8270 2.8000 
2026 1 17 18 0.8590 54.0500 1.0000 0.0000 1.1826 1117.7379 0.5159 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.8590 2.8000 
2026 1 17 19 0.9000 50.5600 1.0000 0.0000 1.1757 1117.6353 0.5090 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.9000 2.8000 
2026 1 17 20 0.9480 46.0000 1.0000 0.0000 1.1691 1117.5353 0.5024 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 0.9480 2.8000 
2026 1 17 21 1.0000 40.6900 1.0000 0.0000 1.1626 1117.4381 0.4959 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.0000 2.8000 
2026 1 17 22 1.0520 35.0000 1.0000 0.0000 1.1563 1117.3437 0.4896 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.0520 2.8000 
2026 1 17 23 1.1000 29.3100 1.0000 0.0000 1.1502 1117.2519 0.4835 0.0000 0.0000 2.0000 0.0000 0.8000 0.0000 0.0000 1.1000 2.8000 
