RESTPRICE	101
Date	Price
2022091321	388.82
2022091322	333.28
2022091323	355.74
2022091400	319.58
2022091401	329.71
2022091402	325.56
2022091403	337.03
2022091404	363.87
2022091405	413.80
2022091406	460.54
2022091407	478.93
2022091408	486.64
2022091409	478.54
2022091410	476.00
2022091411	460.87
2022091412	450.37
2022091413	422.09
2022091414	440.41
2022091415	447.24
2022091416	461.91
2022091417	466.88
2022091418	474.39
2022091419	474.15
2022091420	460.81
2022091421	419.97
2022091422	355.94
2022091423	406.74
2022091500	353.20
2022091501	330.07
2022091502	314.72
2022091503	283.57
2022091504	381.15
2022091505	396.40
2022091506	430.17
2022091507	431.77
2022091508	433.22
2022091509	411.84
2022091510	388.57
2022091511	344.97
2022091512	315.38
2022091513	309.68
2022091514	271.92
2022091515	302.73
2022091516	364.86
2022091517	414.96
2022091518	422.84
2022091519	428.29
2022091520	397.25
2022091521	356.79
2022091522	264.91
2022091523	190.47
2022091600	170.78
2022091601	228.17
2022091602	181.98
2022091603	148.73
2022091604	220.63
2022091605	369.36
2022091606	424.43
2022091607	418.47
2022091608	405.91
2022091609	408.10
2022091610	406.67
2022091611	411.19
2022091612	409.45
2022091613	409.32
2022091614	408.11
2022091615	404.26
2022091616	266.55
2022091617	327.26
2022091618	379.61
2022091619	365.09
2022091620	235.62
2022091621	276.77
2022091622	237.29
2022091623	391.66
2022091700	365.82
2022091701	247.56
2022091702	245.94
2022091703	245.13
2022091704	199.19
2022091705	86.68
2022091706	250.71
2022091707	235.52
2022091708	390.97
2022091709	396.48
2022091710	389.64
2022091711	390.52
2022091712	234.73
2022091713	187.44
2022091714	192.75
2022091715	37.08
2022091716	70.32
2022091717	240.02
2022091718	229.75
2022091719	343.67
2022091720	398.47
2022091721	250.86
2022091722	269.73
2022091723	28.13
2022091800	28.54
2022091801	23.40
2022091802	28.65
2022091803	35.88
2022091804	32.35
2022091805	25.23
2022091806	63.46
2022091807	78.81
2022091808	71.81
2022091809	229.02
2022091810	363.42
2022091811	85.33
2022091812	244.11
2022091813	34.00
2022091814	35.89
2022091815	163.30
2022091816	86.38
2022091817	192.88
2022091818	213.40
2022091819	226.89
2022091820	193.14
2022091821	158.00
2022091822	119.72
2022091823	88.59
2022091900	102.54
2022091901	97.37
2022091902	91.78
2022091903	103.92
2022091904	184.30
2022091905	359.22
2022091906	408.38
2022091907	415.18
2022091908	375.18
2022091909	347.86
2022091910	248.98
2022091911	230.28
2022091912	242.56
2022091913	243.12
2022091914	227.66
2022091915	263.42
2022091916	369.90
2022091917	407.08
2022091918	438.67
2022091919	419.65
2022091920	390.61
2022091921	362.16
2022091922	312.92
2022091923	277.28
2022092000	274.95
2022092001	291.12
2022092002	278.03
2022092003	275.52
2022092004	310.04
2022092005	368.42
2022092006	421.16
2022092007	438.40
2022092008	422.82
2022092009	389.41
2022092010	374.12
2022092011	375.17
2022092012	375.14
2022092013	373.06
2022092014	374.08
2022092015	379.68
2022092016	422.58
2022092017	466.53
2022092018	498.00
2022092019	492.65
2022092020	430.69
2022092021	398.47
2022092022	363.14
2022092023	346.49
2022092100	317.54
2022092101	316.85
2022092102	316.88
2022092103	315.10
2022092104	368.56
2022092105	428.05
2022092106	501.95
2022092107	513.45
2022092108	438.67
2022092109	379.62
2022092110	340.90
2022092111	316.26
2022092112	320.38
2022092113	330.06
2022092114	359.52
2022092115	393.82
2022092116	417.76
2022092117	467.77
2022092118	484.97
2022092119	457.38
2022092120	413.86
2022092121	378.91
2022092122	369.50
2022092123	384.05
2022092200	358.86
2022092201	348.99
2022092202	328.75
2022092203	338.68
2022092204	383.17
2022092205	420.60
2022092206	482.14
2022092207	487.71
2022092208	398.21
2022092209	360.74
2022092210	318.89
2022092211	311.87
2022092212	299.05
2022092213	327.59
2022092214	364.45
2022092215	380.52
2022092216	419.76
2022092217	419.91
2022092218	416.80
2022092219	415.20
2022092220	394.30
2022092221	390.05
2022092222	377.50
2022092223	349.77
2022092300	317.70
2022092301	310.10
2022092302	298.11
2022092303	308.53
2022092304	353.48
2022092305	368.14
2022092306	394.34
2022092307	409.17
2022092308	382.71
2022092309	370.01
2022092310	357.86
2022092311	349.47
2022092312	337.28
2022092313	342.60
2022092314	348.76
2022092315	368.43
2022092316	372.44
2022092317	385.14
2022092318	394.31
2022092319	394.31
2022092320	378.45
2022092321	375.18
2022092322	358.75
2022092323	364.18
2022092400	354.95
2022092401	312.89
2022092402	306.61
2022092403	305.68
2022092404	313.80
2022092405	351.73
2022092406	362.33
2022092407	369.16
2022092408	373.63
2022092409	368.43
2022092410	362.01
2022092411	350.03
2022092412	316.40
2022092413	317.15
2022092414	338.95
2022092415	356.35
2022092416	369.64
2022092417	389.72
2022092418	403.62
2022092419	393.87
2022092420	370.04
2022092421	356.11
2022092422	333.98
2022092423	339.99
2022092500	322.72
2022092501	295.17
2022092502	277.69
2022092503	207.40
2022092504	210.81
2022092505	246.36
2022092506	255.94
2022092507	297.38
2022092508	311.09
2022092509	309.97
2022092510	331.66
2022092511	284.31
2022092512	254.28
2022092513	240.87
2022092514	271.85
2022092515	324.34
2022092516	355.24
2022092517	363.01
2022092518	369.67
2022092519	374.47
2022092520	366.34
2022092521	353.07
2022092522	297.04
2022092523	257.18
2022092600	187.63
2022092601	162.14
2022092602	129.08
2022092603	104.57
2022092604	166.35
2022092605	268.60
2022092606	336.90
2022092607	341.15
2022092608	312.93
2022092609	276.55
2022092610	231.54
2022092611	215.60
2022092612	206.79
2022092613	164.22
2022092614	239.41
2022092615	302.24
2022092616	318.10
2022092617	336.01
2022092618	343.02
2022092619	348.71
2022092620	335.54
2022092621	301.42
2022092622	290.06
2022092623	306.98
2022092700	245.18
2022092701	181.00
2022092702	161.28
2022092703	214.33
2022092704	301.77
2022092705	314.59
2022092706	331.84
2022092707	340.39
2022092708	338.74
2022092709	338.63
2022092710	335.69
2022092711	330.86
2022092712	314.37
2022092713	307.70
2022092714	322.11
2022092715	326.64
2022092716	333.78
2022092717	341.43
2022092718	344.44
