Date_NodeID	0	3	4	8
20230118	1.42	0.98	1.48	3.57
20230119	1.25	0.85	1.27	3.03
20230120	1.21	0.82	1.20	2.84
20230121	1.14	0.77	1.13	2.67
20230122	1.14	0.76	1.09	2.52
20230123	1.31	0.85	1.18	2.65
20230124	1.18	0.77	1.08	2.48
20230125	1.18	0.79	1.13	2.63
20230126	1.33	0.90	1.33	3.17
20230127	1.26	0.86	1.26	2.98
20230128	1.16	0.79	1.16	2.76
20230129	1.09	0.74	1.08	2.54
20230130	1.22	0.83	1.21	2.86
20230131	1.18	0.79	1.14	2.68
20230201	1.10	0.73	1.05	2.43
20230202	1.26	0.86	1.26	2.98
20230203	1.09	0.74	1.09	2.59
20230204	0.92	0.62	0.91	2.16
20230205	0.86	0.58	0.86	2.04
20230206	0.80	0.54	0.80	1.91
20230207	0.74	0.51	0.75	1.77
20230208	0.71	0.49	0.72	1.70
20230209	0.81	0.56	0.84	2.01
20230210	0.86	0.60	0.90	2.17
20230211	0.92	0.64	0.97	2.36
20230212	0.97	0.68	1.04	2.54
20230213	0.97	0.68	1.04	2.53
20230214	0.96	0.67	1.03	2.51
20230215	0.82	0.57	0.86	2.09
20230216	0.76	0.52	0.79	1.91
20230217	0.89	0.62	0.94	2.28
20230218	0.97	0.67	1.02	2.48
20230219	1.03	0.71	1.08	2.60
20230220	1.10	0.76	1.16	2.80
20230221	1.16	0.81	1.24	3.01
20230222	1.03	0.71	1.07	2.58
20230223	1.10	0.74	1.08	2.54
20230224	1.16	0.74	1.01	2.24
20230225	1.42	0.88	1.15	2.45
20230226	2.02	1.16	1.35	2.53
20230227	2.38	1.30	1.38	2.28
20230228	2.00	1.11	1.21	2.08
20230301	1.74	0.99	1.14	2.10
20230302	1.55	0.90	1.06	2.02
20230303	1.41	0.81	0.94	1.78
20230304	1.35	0.78	0.92	1.77
20230305	1.35	0.80	0.99	2.00
20230306	1.08	0.63	0.75	1.45
20230307	0.86	0.48	0.55	0.98
20230308	0.84	0.49	0.58	1.12
20230309	0.75	0.43	0.50	0.93
20230310	0.67	0.39	0.46	0.87
20230311	0.63	0.36	0.43	0.82
20230312	0.68	0.39	0.44	0.81
20230313	0.67	0.39	0.45	0.86
20230314	0.65	0.39	0.47	0.92
20230315	0.61	0.36	0.44	0.88
20230316	0.57	0.34	0.41	0.82
20230317	0.61	0.37	0.48	1.00
20230318	0.73	0.45	0.57	1.20
20230319	0.69	0.44	0.61	1.36
20230320	0.75	0.49	0.68	1.54
20230321	0.76	0.50	0.70	1.60
20230322	0.77	0.50	0.71	1.63
20230323	0.86	0.57	0.82	1.89
20230324	1.07	0.73	1.07	2.53
20230325	1.31	0.89	1.32	3.13
20230326	1.41	0.94	1.35	3.15
20230327	1.49	0.98	1.40	3.22
20230328	1.57	0.99	1.31	2.85
20230329	1.40	0.82	0.99	1.93
20230330	1.34	0.77	0.91	1.72
20230331	2.78	1.43	1.31	1.66
20230401	7.42	3.59	2.78	2.00
20230402	6.85	3.34	2.66	2.15
20230403	4.48	2.24	1.92	2.02
20230404	2.84	1.44	1.30	1.55
20230405	2.30	1.20	1.16	1.62
20230406	2.04	1.06	1.00	1.36
20230407	1.69	0.90	0.87	1.27
20230408	1.48	0.80	0.83	1.33
20230409	1.33	0.75	0.83	1.47
20230410	1.36	0.78	0.90	1.67
20230411	3.49	2.37	3.51	8.35
20230412	3.10	2.12	3.14	7.47
20230413	3.10	2.11	3.14	7.48
20230414	3.52	2.44	3.69	8.93
20230415	3.38	2.35	3.57	8.65
